"Column1","Column2","Column3","Column4","Column5","Column6","Column7","Column8","Column9","Column10","Column11","Column12","Column13","Column14","Column15","Column16","Column17","Column18"
"1.8483965"," 1.9137712"," 1.74311"," 0.66029"," 1.8534274","4","1","1","1","4","5","2","4","3","3","2","2","0.536934"
"1.8483965"," 0.53311545"," 1.74311"," 1.7994295"," 1.5817308","1","1","1","1","5","1","5","4","1","2","1","2","1.26392"
"0.8992505"," 0.62476903"," 1.74311"," 0.66029"," 1.8534274","4","2","1","1","4","2","2","4","1","1","1","2","0.84496"
"1.1034713"," 1.1064374"," 1.7610859"," 0.6623307"," 1.8224239","3","5","1","4","5","5","4","1","3","1","3","2","0.643268"
"1.9407792"," 1.6287813"," 1.0451295"," 1.5614114"," 0.94586396","1","5","2","1","3","4","2","1","2","4","1","2","0.616758"
"1.9531169"," 1.4997225"," 1.9227793"," 1.1219655"," 0.9569735","1","4","3","1","1","4","3","2","5","2","4","2","0.619034"
"1.1451726"," 0.91002774"," 1.6715016"," 1.7835987"," 1.9957051","5","1","1","3","1","4","1","5","1","5","2","2","0.594068"
"1.761605"," 0.74379444"," 0.69677204"," 1.5040015"," 1.7621104","4","4","3","4","3","4","3","4","4","1","2","2","1.27391"
"1.9407792"," 1.7122421"," 1.1001229"," 1.5928966"," 1.788105","1","1","1","1","1","1","4","1","5","4","2","2","1.19468"
"1.1597522"," 0.7921846"," 0.97738117"," 1.6287469"," 1.5172315","1","5","4","1","4","5","5","1","5","5","1","2","1.10155"
"1.6443638"," 1.5772862"," 1.9960825"," 1.1345447"," 1.4433166","1","4","3","1","1","4","4","3","4","1","4","2","0.736425"
"1.9531169"," 1.2383897"," 1.560937"," 1.5928966"," 0.63135743","1","1","1","1","1","1","1","1","1","1","3","2","1.41924"
"1.8483965"," 1.7533443"," 0.9735989"," 1.6174951"," 1.0729376","1","5","4","1","4","5","1","1","5","5","1","2","0.860679"
"1.8483965"," 1.7862368"," 1.6308289"," 1.966707"," 1.4912202","2","5","4","5","5","3","5","1","4","1","1","2","0.509851"
"1.8483965"," 1.9137712"," 1.6308289"," 0.9559344"," 1.355862","3","2","3","2","2","2","3","3","2","3","2","2","0.796566"
"1.9531169"," 1.0118409"," 1.9227793"," 1.6073945"," 0.9569735","1","4","3","1","3","4","3","1","4","4","4","2","0.644269"
"1.9531169"," 1.1335253"," 1.9227793"," 1.5928966"," 1.5817308","1","1","1","1","1","1","1","1","4","4","4","2","1.38583"
"1.8483965"," 1.9137712"," 1.6308289"," 0.9559344"," 1.7001696","4","2","3","2","2","2","3","3","2","3","2","2","0.717848"
"1.8483965"," 1.7862368"," 1.6308289"," 1.8957448"," 1.3510886","2","5","4","5","2","5","5","2","3","5","2","2","0.54229"
"1.085978"," 1.3285062"," 1.9097257"," 1.1816217"," 0.5876707","1","5","5","1","5","1","5","5","1","1","1","2","2.09948"
"1.8483965"," 1.821025"," 1.0441397"," 1.5928966"," 0.87224215","1","4","1","1","5","4","4","1","1","4","3","2","0.743285"
"1.9531169"," 1.1335253"," 1.9227793"," 1.5928966"," 1.8358227","1","1","3","1","4","1","1","1","5","4","4","2","1.37741"
"1.1034713"," 0.97897124"," 1.1143627"," 0.9853151"," 1.7700028","3","1","1","4","4","4","4","3","1","4","4","2","0.742003"
"1.9407792"," 1.5236382"," 1.108324"," 1.5699685"," 1.3197653","1","1","3","1","3","5","5","5","5","4","2","2","1.14163"
"1.1597522"," 1.3284805"," 0.7501217"," 1.4584229"," 1.5172315","4","4","3","1","3","4","3","4","1","1","4","2","1.29477"
"1.9483641"," 1.9109498"," 1.9097257"," 0.5131423"," 1.1559325","1","1","3","1","2","2","5","2","5","4","2","2","0.975513"
"1.6790557"," 1.1335253"," 0.97738117"," 0.8085884"," 1.7621104","1","4","3","4","4","4","4","2","2","3","3","2","0.601183"
"1.9529839"," 0.61351407"," 1.4821433"," 1.2963303"," 1.8041615","1","5","4","4","3","2","3","1","3","1","4","2","0.538219"
"1.761605"," 1.678221"," 0.69677204"," 1.6287469"," 1.7621104","2","4","3","4","3","4","4","5","4","5","2","2","0.544536"
"1.9407792"," 1.7122421"," 1.1001229"," 1.1516793"," 1.3454906","1","4","4","1","1","1","1","1","5","4","5","2","1.05936"
"1.8483965"," 1.9137712"," 1.74311"," 0.66029"," 1.8534274","4","1","1","1","4","5","2","4","3","3","2","2","0.536934"
"1.8483965"," 0.53311545"," 1.74311"," 1.7994295"," 1.5817308","1","1","1","1","5","1","5","4","1","2","1","2","1.26392"
"0.8992505"," 0.62476903"," 1.74311"," 0.66029"," 1.8534274","4","2","1","1","4","2","2","4","1","1","1","2","0.84496"
"1.1034713"," 1.1064374"," 1.7610859"," 0.6623307"," 1.8224239","3","5","1","4","5","5","4","1","3","1","3","2","0.643268"
"1.9407792"," 1.6287813"," 1.0451295"," 1.5614114"," 0.94586396","1","5","2","1","3","4","2","1","2","4","1","2","0.616758"
"1.9531169"," 1.4997225"," 1.9227793"," 1.1219655"," 0.9569735","1","4","3","1","1","4","3","2","5","2","4","2","0.619034"
"1.1451726"," 0.91002774"," 1.6715016"," 1.7835987"," 1.9957051","5","1","1","3","1","4","1","5","1","5","2","2","0.594068"
"1.761605"," 0.74379444"," 0.69677204"," 1.5040015"," 1.7621104","4","4","3","4","3","4","3","4","4","1","2","2","1.27391"
"1.9407792"," 1.7122421"," 1.1001229"," 1.5928966"," 1.788105","1","1","1","1","1","1","4","1","5","4","2","2","1.19468"
"1.1597522"," 0.7921846"," 0.97738117"," 1.6287469"," 1.5172315","1","5","4","1","4","5","5","1","5","5","1","2","1.10155"
"1.6443638"," 1.5772862"," 1.9960825"," 1.1345447"," 1.4433166","1","4","3","1","1","4","4","3","4","1","4","2","0.736425"
"1.9531169"," 1.2383897"," 1.560937"," 1.5928966"," 0.63135743","1","1","1","1","1","1","1","1","1","1","3","2","1.41924"
"1.8483965"," 1.7533443"," 0.9735989"," 1.6174951"," 1.0729376","1","5","4","1","4","5","1","1","5","5","1","2","0.860679"
"1.8483965"," 1.7862368"," 1.6308289"," 1.966707"," 1.4912202","2","5","4","5","5","3","5","1","4","1","1","2","0.509851"
"1.8483965"," 1.9137712"," 1.6308289"," 0.9559344"," 1.355862","3","2","3","2","2","2","3","3","2","3","2","2","0.796566"
"1.9531169"," 1.0118409"," 1.9227793"," 1.6073945"," 0.9569735","1","4","3","1","3","4","3","1","4","4","4","2","0.644269"
"1.9531169"," 1.1335253"," 1.9227793"," 1.5928966"," 1.5817308","1","1","1","1","1","1","1","1","4","4","4","2","1.38583"
"1.8483965"," 1.9137712"," 1.6308289"," 0.9559344"," 1.7001696","4","2","3","2","2","2","3","3","2","3","2","2","0.717848"
"1.8483965"," 1.7862368"," 1.6308289"," 1.8957448"," 1.3510886","2","5","4","5","2","5","5","2","3","5","2","2","0.54229"
"1.085978"," 1.3285062"," 1.9097257"," 1.1816217"," 0.5876707","1","5","5","1","5","1","5","5","1","1","1","2","2.09948"
"1.6790557"," 1.1335253"," 0.97738117"," 0.8085884"," 1.7621104","1","4","3","4","4","4","4","2","2","3","3","2","0.601183"
"1.9407792"," 1.5236382"," 1.108324"," 1.5699685"," 1.3197653","1","1","3","1","3","5","5","5","5","4","2","2","1.14163"
"1.9531169"," 1.1335253"," 1.9227793"," 1.5928966"," 1.8358227","1","1","3","1","4","1","1","1","5","4","4","2","1.37741"
"1.8483965"," 1.7862368"," 1.6308289"," 1.8957448"," 1.3510886","2","5","4","5","2","5","5","2","3","5","2","2","0.54229"
"1.9531169"," 1.1335253"," 1.9227793"," 1.5928966"," 1.5817308","1","1","1","1","1","1","1","1","4","4","4","2","1.38583"
"1.8483965"," 1.9137712"," 1.6308289"," 0.9559344"," 1.7001696","4","2","3","2","2","2","3","3","2","3","2","2","0.717848"
"1.761605"," 0.74379444"," 0.69677204"," 1.5040015"," 1.7621104","4","4","3","4","3","4","3","4","4","1","2","2","1.27391"
"1.9407792"," 1.6287813"," 1.0451295"," 1.5614114"," 0.94586396","1","5","2","1","3","4","2","1","2","4","1","2","0.616758"
"1.9237962"," 0.7315942"," 1.6308289"," 1.8957448"," 1.3510886","1","5","4","1","3","4","3","4","1","4","4","2","0.79908"
"1.9531169"," 1.0118409"," 1.9227793"," 1.6073945"," 0.9569735","1","4","3","1","3","4","3","1","4","4","4","2","0.644269"
"1.8483965"," 1.9137712"," 1.74311"," 0.66029"," 1.8534274","4","1","1","1","4","5","2","4","3","3","2","2","0.536934"
"1.6443638"," 1.5772862"," 1.9960825"," 1.1345447"," 1.4433166","1","4","3","1","1","4","4","3","4","1","4","2","0.736425"
"1.8483965"," 1.9137712"," 1.855031"," 1.5553802"," 1.9335711","3","5","5","4","4","4","1","3","1","5","3","2","0.523239"
"1.9531169"," 1.4997225"," 1.9227793"," 1.1219655"," 0.9569735","1","4","3","1","1","4","3","2","5","2","4","2","0.619034"
"1.8483965"," 1.821025"," 1.0441397"," 1.5928966"," 0.87224215","1","4","1","1","5","4","4","1","1","4","3","2","0.743285"
"1.1451726"," 0.91002774"," 1.6715016"," 1.7835987"," 1.9957051","5","1","1","3","1","4","1","5","1","5","2","2","0.594068"
"1.8483965"," 0.53311545"," 1.74311"," 1.7994295"," 1.5817308","1","1","1","1","5","1","5","4","1","2","1","2","1.26392"
"1.1034713"," 1.1064374"," 1.7610859"," 0.6623307"," 1.8224239","3","5","1","4","5","5","4","1","3","1","3","2","0.643268"
"1.761605"," 1.678221"," 0.69677204"," 1.6287469"," 1.7621104","2","4","3","4","3","4","4","5","4","5","2","2","0.544536"
"1.9407792"," 1.7122421"," 1.1001229"," 1.1516793"," 1.3454906","1","4","4","1","1","1","1","1","5","4","5","2","1.05936"
"1.9407792"," 1.7122421"," 1.1001229"," 1.5928966"," 1.788105","1","1","1","1","1","1","4","1","5","4","2","2","1.19468"
"1.9531169"," 1.2383897"," 1.560937"," 1.5928966"," 0.63135743","1","1","1","1","1","1","1","1","1","1","3","2","1.41924"
"0.8992505"," 0.62476903"," 1.74311"," 0.66029"," 1.8534274","4","2","1","1","4","2","2","4","1","1","1","2","0.84496"
"1.8483965"," 1.7862368"," 1.6308289"," 1.966707"," 1.4912202","2","5","4","5","5","3","5","1","4","1","1","2","0.509851"
"1.8483965"," 1.9137712"," 1.6308289"," 0.9559344"," 1.355862","3","2","3","2","2","2","3","3","2","3","2","2","0.796566"
"1.1034713"," 0.97897124"," 1.1143627"," 0.9853151"," 1.7700028","3","1","1","4","4","4","4","3","1","4","4","2","0.742003"
"1.1597522"," 1.3284805"," 0.7501217"," 1.4584229"," 1.5172315","4","4","3","1","3","4","3","4","1","1","4","2","1.29477"
"1.1597522"," 0.7921846"," 0.97738117"," 1.6287469"," 1.5172315","1","5","4","1","4","5","5","1","5","5","1","2","1.10155"
"1.9483641"," 1.9109498"," 1.9097257"," 0.5131423"," 1.1559325","1","1","3","1","2","2","5","2","5","4","2","2","0.975513"
"1.085978"," 1.3285062"," 1.9097257"," 1.1816217"," 0.5876707","1","5","5","1","5","1","5","5","1","1","1","2","2.09948"
"1.6790557"," 1.1335253"," 0.97738117"," 0.8085884"," 1.7621104","1","4","3","4","4","4","4","2","2","3","3","2","0.601183"
"1.9407792"," 1.5236382"," 1.108324"," 1.5699685"," 1.3197653","1","1","3","1","3","5","5","5","5","4","2","2","1.14163"
"1.9531169"," 1.1335253"," 1.9227793"," 1.5928966"," 1.8358227","1","1","3","1","4","1","1","1","5","4","4","2","1.37741"
"1.8483965"," 1.7862368"," 1.6308289"," 1.8957448"," 1.3510886","2","5","4","5","2","5","5","2","3","5","2","2","0.54229"
"1.9531169"," 1.1335253"," 1.9227793"," 1.5928966"," 1.5817308","1","1","1","1","1","1","1","1","4","4","4","2","1.38583"
"1.8483965"," 1.9137712"," 1.6308289"," 0.9559344"," 1.7001696","4","2","3","2","2","2","3","3","2","3","2","2","0.717848"
"1.761605"," 0.74379444"," 0.69677204"," 1.5040015"," 1.7621104","4","4","3","4","3","4","3","4","4","1","2","2","1.27391"
"1.9407792"," 1.6287813"," 1.0451295"," 1.5614114"," 0.94586396","1","5","2","1","3","4","2","1","2","4","1","2","0.616758"
"1.9237962"," 0.7315942"," 1.6308289"," 1.8957448"," 1.3510886","1","5","4","1","3","4","3","4","1","4","4","2","0.79908"
"1.9531169"," 1.0118409"," 1.9227793"," 1.6073945"," 0.9569735","1","4","3","1","3","4","3","1","4","4","4","2","0.644269"
"1.8483965"," 1.9137712"," 1.74311"," 0.66029"," 1.8534274","4","1","1","1","4","5","2","4","3","3","2","2","0.536934"
"1.6443638"," 1.5772862"," 1.9960825"," 1.1345447"," 1.4433166","1","4","3","1","1","4","4","3","4","1","4","2","0.736425"
"1.8483965"," 1.9137712"," 1.855031"," 1.5553802"," 1.9335711","3","5","5","4","4","4","1","3","1","5","3","2","0.523239"
"1.9531169"," 1.4997225"," 1.9227793"," 1.1219655"," 0.9569735","1","4","3","1","1","4","3","2","5","2","4","2","0.619034"
"1.8483965"," 1.821025"," 1.0441397"," 1.5928966"," 0.87224215","1","4","1","1","5","4","4","1","1","4","3","2","0.743285"
"1.1451726"," 0.91002774"," 1.6715016"," 1.7835987"," 1.9957051","5","1","1","3","1","4","1","5","1","5","2","2","0.594068"
"1.8483965"," 0.53311545"," 1.74311"," 1.7994295"," 1.5817308","1","1","1","1","5","1","5","4","1","2","1","2","1.26392"
"1.1034713"," 1.1064374"," 1.7610859"," 0.6623307"," 1.8224239","3","5","1","4","5","5","4","1","3","1","3","2","0.643268"
"1.761605"," 1.678221"," 0.69677204"," 1.6287469"," 1.7621104","2","4","3","4","3","4","4","5","4","5","2","2","0.544536"
"1.9407792"," 1.7122421"," 1.1001229"," 1.1516793"," 1.3454906","1","4","4","1","1","1","1","1","5","4","5","2","1.05936"
"1.9407792"," 1.7122421"," 1.1001229"," 1.5928966"," 1.788105","1","1","1","1","1","1","4","1","5","4","2","2","1.19468"
"1.9531169"," 1.2383897"," 1.560937"," 1.5928966"," 0.63135743","1","1","1","1","1","1","1","1","1","1","3","2","1.41924"
"0.8992505"," 0.62476903"," 1.74311"," 0.66029"," 1.8534274","4","2","1","1","4","2","2","4","1","1","1","2","0.84496"
"1.8483965"," 1.7862368"," 1.6308289"," 1.966707"," 1.4912202","2","5","4","5","5","3","5","1","4","1","1","2","0.509851"
"1.8483965"," 1.9137712"," 1.6308289"," 0.9559344"," 1.355862","3","2","3","2","2","2","3","3","2","3","2","2","0.796566"
"1.1034713"," 0.97897124"," 1.1143627"," 0.9853151"," 1.7700028","3","1","1","4","4","4","4","3","1","4","4","2","0.742003"
"1.1597522"," 1.3284805"," 0.7501217"," 1.4584229"," 1.5172315","4","4","3","1","3","4","3","4","1","1","4","2","1.29477"
"1.1597522"," 0.7921846"," 0.97738117"," 1.6287469"," 1.5172315","1","5","4","1","4","5","5","1","5","5","1","2","1.10155"
"1.9483641"," 1.9109498"," 1.9097257"," 0.5131423"," 1.1559325","1","1","3","1","2","2","5","2","5","4","2","2","0.975513"
"1.085978"," 1.3285062"," 1.9097257"," 1.1816217"," 0.5876707","1","5","5","1","5","1","5","5","1","1","1","2","2.09948"
"1.1597522"," 1.3284805"," 0.7501217"," 1.4584229"," 1.5172315","4","4","3","1","3","4","3","4","1","1","4","2","1.29477"
"1.9531169"," 1.0118409"," 1.9227793"," 1.6073945"," 0.9569735","1","4","3","1","3","4","3","1","4","4","4","2","0.644269"
"1.9531169"," 1.1335253"," 1.9227793"," 1.5928966"," 1.8358227","1","1","3","1","4","1","1","1","5","4","4","2","1.37741"
"1.9531169"," 1.1335253"," 1.9227793"," 1.5928966"," 1.5817308","1","1","1","1","1","1","1","1","4","4","4","2","1.38583"
"1.8483965"," 1.9137712"," 1.6308289"," 0.9559344"," 1.7001696","4","2","3","2","2","2","3","3","2","3","2","2","0.717848"
"1.9483641"," 1.9109498"," 1.9097257"," 0.5131423"," 1.1559325","1","1","3","1","2","2","5","2","5","4","2","2","0.975513"
"1.8483965"," 1.9137712"," 1.855031"," 1.5553802"," 1.9335711","3","5","5","4","4","4","1","3","1","5","3","2","0.523239"
"0.8992505"," 0.62476903"," 1.74311"," 0.66029"," 1.8534274","4","2","1","1","4","2","2","4","1","1","1","2","0.84496"
"1.1597522"," 0.7921846"," 0.97738117"," 1.6287469"," 1.5172315","1","5","4","1","4","5","5","1","5","5","1","2","1.10155"
"1.8483965"," 1.7862368"," 1.6308289"," 1.8957448"," 1.3510886","2","5","4","5","2","5","5","2","3","5","2","2","0.54229"
"1.8483965"," 1.9137712"," 1.74311"," 0.66029"," 1.8534274","4","1","1","1","4","5","2","4","3","3","2","2","0.536934"
"1.9407792"," 1.7122421"," 1.1001229"," 1.5928966"," 1.788105","1","1","1","1","1","1","4","1","5","4","2","2","1.19468"
"1.9407792"," 1.7122421"," 1.1001229"," 1.1516793"," 1.3454906","1","4","4","1","1","1","1","1","5","4","5","2","1.05936"
"1.8483965"," 1.821025"," 1.0441397"," 1.5928966"," 0.87224215","1","4","1","1","5","4","4","1","1","4","3","2","0.743285"
"1.8483965"," 0.53311545"," 1.74311"," 1.7994295"," 1.5817308","1","1","1","1","5","1","5","4","1","2","1","2","1.26392"
"1.6443638"," 1.5772862"," 1.9960825"," 1.1345447"," 1.4433166","1","4","3","1","1","4","4","3","4","1","4","2","0.736425"
"1.8483965"," 1.3914273"," 0.92564046"," 1.966707"," 1.5653857","5","1","3","4","4","4","4","2","4","1","5","2","0.568271"
"1.9407792"," 1.6287813"," 1.0451295"," 1.5614114"," 0.94586396","1","5","2","1","3","4","2","1","2","4","1","2","0.616758"
"1.1034713"," 1.1064374"," 1.7610859"," 0.6623307"," 1.8224239","3","5","1","4","5","5","4","1","3","1","3","2","0.643268"
"1.9237962"," 0.7315942"," 1.6308289"," 1.8957448"," 1.3510886","1","5","4","1","3","4","3","4","1","4","4","2","0.79908"
"1.761605"," 0.74379444"," 0.69677204"," 1.5040015"," 1.7621104","4","4","3","4","3","4","3","4","4","1","2","2","1.27391"
"1.9531169"," 1.2383897"," 1.560937"," 1.5928966"," 0.63135743","1","1","1","1","1","1","1","1","1","1","3","2","1.41924"
"1.9531169"," 1.4997225"," 1.9227793"," 1.1219655"," 0.9569735","1","4","3","1","1","4","3","2","5","2","4","2","0.619034"
"1.8483965"," 1.7862368"," 1.6308289"," 1.966707"," 1.4912202","2","5","4","5","5","3","5","1","4","1","1","2","0.509851"
"1.8483965"," 1.9137712"," 1.6308289"," 0.9559344"," 1.355862","3","2","3","2","2","2","3","3","2","3","2","2","0.796566"
"1.761605"," 1.678221"," 0.69677204"," 1.6287469"," 1.7621104","2","4","3","4","3","4","4","5","4","5","2","2","0.544536"
"1.1034713"," 0.97897124"," 1.1143627"," 0.9853151"," 1.7700028","3","1","1","4","4","4","4","3","1","4","4","2","0.742003"
"1.6790557"," 1.1335253"," 0.97738117"," 0.8085884"," 1.7621104","1","4","3","4","4","4","4","2","2","3","3","2","0.601183"
"1.9407792"," 1.5236382"," 1.108324"," 1.5699685"," 1.3197653","1","1","3","1","3","5","5","5","5","4","2","2","1.14163"
"1.085978"," 1.3285062"," 1.9097257"," 1.1816217"," 0.5876707","1","5","5","1","5","1","5","5","1","1","1","2","2.09948"
"1.9531169"," 1.0118409"," 1.9227793"," 1.6073945"," 0.9569735","1","4","3","1","3","4","3","1","4","4","4","2","0.644269"
"1.9531169"," 1.1335253"," 1.9227793"," 1.5928966"," 1.8358227","1","1","3","1","4","1","1","1","5","4","4","2","1.37741"
"1.9531169"," 1.1335253"," 1.9227793"," 1.5928966"," 1.5817308","1","1","1","1","1","1","1","1","4","4","4","2","1.38583"
"1.9407792"," 1.6287813"," 1.0451295"," 1.5614114"," 0.94586396","1","5","2","1","3","4","2","1","2","4","1","2","0.616758"
"1.8483965"," 1.9137712"," 1.6308289"," 0.9559344"," 1.7001696","4","2","3","2","2","2","3","3","2","3","2","2","0.717848"
"1.9483641"," 1.9109498"," 1.9097257"," 0.5131423"," 1.1559325","1","1","3","1","2","2","5","2","5","4","2","2","0.975513"
"0.8992505"," 0.62476903"," 1.74311"," 0.66029"," 1.8534274","4","2","1","1","4","2","2","4","1","1","1","2","0.84496"
"1.8483965"," 1.7862368"," 1.6308289"," 1.8957448"," 1.3510886","2","5","4","5","2","5","5","2","3","5","2","2","0.54229"
"1.9407792"," 1.7122421"," 1.1001229"," 1.5928966"," 1.788105","1","1","1","1","1","1","4","1","5","4","2","2","1.19468"
"1.9407792"," 1.5236382"," 1.108324"," 1.5699685"," 1.3197653","1","1","3","1","3","5","5","5","5","4","2","2","1.14163"
"1.8483965"," 1.9137712"," 1.74311"," 0.66029"," 1.8534274","4","1","1","1","4","5","2","4","3","3","2","2","0.536934"
"1.8483965"," 1.821025"," 1.0441397"," 1.5928966"," 0.87224215","1","4","1","1","5","4","4","1","1","4","3","2","0.743285"
"1.8483965"," 0.53311545"," 1.74311"," 1.7994295"," 1.5817308","1","1","1","1","5","1","5","4","1","2","1","2","1.26392"
"1.761605"," 1.678221"," 0.69677204"," 1.6287469"," 1.7621104","2","4","3","4","3","4","4","5","4","5","2","2","0.544536"
"1.8483965"," 1.3914273"," 0.92564046"," 1.966707"," 1.5653857","5","1","3","4","4","4","4","2","4","1","5","2","0.568271"
"1.6443638"," 1.5772862"," 1.9960825"," 1.1345447"," 1.4433166","1","4","3","1","1","4","4","3","4","1","4","2","0.736425"
"1.9237962"," 0.7315942"," 1.6308289"," 1.8957448"," 1.3510886","1","5","4","1","3","4","3","4","1","4","4","2","0.79908"
"1.761605"," 0.74379444"," 0.69677204"," 1.5040015"," 1.7621104","4","4","3","4","3","4","3","4","4","1","2","2","1.27391"
"1.085978"," 1.3285062"," 1.9097257"," 1.1816217"," 0.82031596","1","5","5","2","5","1","5","2","5","1","2","2","1.0919"
"1.1034713"," 1.1064374"," 1.7610859"," 0.6623307"," 1.8224239","3","5","1","4","5","5","4","1","3","1","3","2","0.643268"
"1.9531169"," 1.4997225"," 1.9227793"," 1.1219655"," 0.9569735","1","4","3","1","1","4","3","2","5","2","4","2","0.619034"
"1.9531169"," 1.2383897"," 1.560937"," 1.5928966"," 0.63135743","1","1","1","1","1","1","1","1","1","1","3","2","1.41924"
"1.1034713"," 0.97897124"," 1.1143627"," 0.9853151"," 1.7700028","3","1","1","4","4","4","4","3","1","4","4","2","0.742003"
"1.8483965"," 1.7862368"," 1.6308289"," 1.966707"," 1.4912202","2","5","4","5","5","3","5","1","4","1","1","2","0.509851"
"1.8483965"," 1.9137712"," 1.6308289"," 0.9559344"," 1.355862","3","2","3","2","2","2","3","3","2","3","2","2","0.796566"
"1.1597522"," 1.3284805"," 0.7501217"," 1.4584229"," 1.5172315","4","4","3","1","3","4","3","4","1","1","4","2","1.29477"
"1.9407792"," 1.7122421"," 1.1001229"," 1.1516793"," 1.3454906","1","4","4","1","1","1","1","1","5","4","5","2","1.05936"
"1.6790557"," 1.1335253"," 0.97738117"," 0.8085884"," 1.7621104","1","4","3","4","4","4","4","2","2","3","3","2","0.601183"
"1.8483965"," 1.9137712"," 1.855031"," 1.5553802"," 1.9335711","3","5","5","4","4","4","1","3","1","5","3","2","0.523239"
"1.085978"," 1.3285062"," 1.9097257"," 1.1816217"," 0.5876707","1","5","5","1","5","1","5","5","1","1","1","2","2.09948"
"1.9531169"," 1.0118409"," 1.9227793"," 1.6073945"," 0.9569735","1","4","3","1","3","4","3","1","4","4","4","2","0.644269"
"1.9531169"," 1.1335253"," 1.9227793"," 1.5928966"," 1.8358227","1","1","3","1","4","1","1","1","5","4","4","2","1.37741"
"1.9531169"," 1.1335253"," 1.9227793"," 1.5928966"," 1.5817308","1","1","1","1","1","1","1","1","4","4","4","2","1.38583"
"1.9407792"," 1.6287813"," 1.0451295"," 1.5614114"," 0.94586396","1","5","2","1","3","4","2","1","2","4","1","2","0.616758"
"1.8483965"," 1.9137712"," 1.6308289"," 0.9559344"," 1.7001696","4","2","3","2","2","2","3","3","2","3","2","2","0.717848"
"1.9483641"," 1.9109498"," 1.9097257"," 0.5131423"," 1.1559325","1","1","3","1","2","2","5","2","5","4","2","2","0.975513"
"0.8992505"," 0.62476903"," 1.74311"," 0.66029"," 1.8534274","4","2","1","1","4","2","2","4","1","1","1","2","0.84496"
"1.8483965"," 1.7862368"," 1.6308289"," 1.8957448"," 1.3510886","2","5","4","5","2","5","5","2","3","5","2","2","0.54229"
"1.9407792"," 1.7122421"," 1.1001229"," 1.5928966"," 1.788105","1","1","1","1","1","1","4","1","5","4","2","2","1.19468"
"1.9407792"," 1.5236382"," 1.108324"," 1.5699685"," 1.3197653","1","1","3","1","3","5","5","5","5","4","2","2","1.14163"
"1.8483965"," 1.9137712"," 1.74311"," 0.66029"," 1.8534274","4","1","1","1","4","5","2","4","3","3","2","2","0.536934"
"1.8483965"," 1.821025"," 1.0441397"," 1.5928966"," 0.87224215","1","4","1","1","5","4","4","1","1","4","3","2","0.743285"
"1.8483965"," 0.53311545"," 1.74311"," 1.7994295"," 1.5817308","1","1","1","1","5","1","5","4","1","2","1","2","1.26392"
"1.761605"," 1.678221"," 0.69677204"," 1.6287469"," 1.7621104","2","4","3","4","3","4","4","5","4","5","2","2","0.544536"
"1.8483965"," 1.3914273"," 0.92564046"," 1.966707"," 1.5653857","5","1","3","4","4","4","4","2","4","1","5","2","0.568271"
"1.6443638"," 1.5772862"," 1.9960825"," 1.1345447"," 1.4433166","1","4","3","1","1","4","4","3","4","1","4","2","0.736425"
"1.9237962"," 0.7315942"," 1.6308289"," 1.8957448"," 1.3510886","1","5","4","1","3","4","3","4","1","4","4","2","0.79908"
"1.761605"," 0.74379444"," 0.69677204"," 1.5040015"," 1.7621104","4","4","3","4","3","4","3","4","4","1","2","2","1.27391"
"1.085978"," 1.3285062"," 1.9097257"," 1.1816217"," 0.82031596","1","5","5","2","5","1","5","2","5","1","2","2","1.0919"
"1.1034713"," 1.1064374"," 1.7610859"," 0.6623307"," 1.8224239","3","5","1","4","5","5","4","1","3","1","3","2","0.643268"
"1.9531169"," 1.4997225"," 1.9227793"," 1.1219655"," 0.9569735","1","4","3","1","1","4","3","2","5","2","4","2","0.619034"
"1.9531169"," 1.2383897"," 1.560937"," 1.5928966"," 0.63135743","1","1","1","1","1","1","1","1","1","1","3","2","1.41924"
"1.1034713"," 0.97897124"," 1.1143627"," 0.9853151"," 1.7700028","3","1","1","4","4","4","4","3","1","4","4","2","0.742003"
"1.8483965"," 1.7862368"," 1.6308289"," 1.966707"," 1.4912202","2","5","4","5","5","3","5","1","4","1","1","2","0.509851"
"1.8483965"," 1.9137712"," 1.6308289"," 0.9559344"," 1.355862","3","2","3","2","2","2","3","3","2","3","2","2","0.796566"
"1.1597522"," 1.3284805"," 0.7501217"," 1.4584229"," 1.5172315","4","4","3","1","3","4","3","4","1","1","4","2","1.29477"
"1.9407792"," 1.7122421"," 1.1001229"," 1.1516793"," 1.3454906","1","4","4","1","1","1","1","1","5","4","5","2","1.05936"
"1.6790557"," 1.1335253"," 0.97738117"," 0.8085884"," 1.7621104","1","4","3","4","4","4","4","2","2","3","3","2","0.601183"
"1.8483965"," 1.9137712"," 1.855031"," 1.5553802"," 1.9335711","3","5","5","4","4","4","1","3","1","5","3","2","0.523239"
"1.085978"," 1.3285062"," 1.9097257"," 1.1816217"," 0.5876707","1","5","5","1","5","1","5","5","1","1","1","2","2.09948"
"1.9531169"," 1.306809"," 1.9227793"," 1.1425728"," 0.5711002","5","5","5","1","5","1","5","5","5","1","1","2","1.72169"
"1.8483965"," 1.821025"," 1.0441397"," 1.5928966"," 0.87224215","1","4","1","1","5","4","4","1","1","4","3","2","0.743285"
"1.9407792"," 1.5236382"," 1.108324"," 1.5699685"," 1.3197653","1","1","3","1","3","5","5","5","5","4","2","2","1.14163"
